SIDO_NM,CCG_NM,segment,rule_segment,cluster,생활밀착지수,한식지향지수,양식지향지수,건당평균결제금액,월별변동계수CV,총소비금액,총건수,low_sample
인천광역시,계양구,로컬미식형,생활밀착형,2,19.13572903365666,28.94905898308311,7.638905411871697,16059.651431846647,0.047635633026190116,3782610000,235535,False
인천광역시,남동구,로컬미식형,생활밀착형,2,29.980838531970257,22.652665730367662,8.672959466962798,16195.215014043928,0.043177602811730026,9185100000,567149,False
인천광역시,동구,로컬미식형,생활밀착형,2,47.828138958652886,19.877964501828846,3.6475803597013163,20717.62816035759,0.07200215817373125,1186540000,57272,False
인천광역시,미추홀구,로컬미식형,생활밀착형,2,21.839450759472186,24.526155243746526,9.878725346359076,13293.791959256116,0.04932912130978395,6890970000,518360,False
인천광역시,부평구,로컬미식형,생활밀착형,2,19.324279655372592,24.210174040458693,10.00333839299957,17427.629325724996,0.039585417689395164,12161540000,697831,False
인천광역시,서구,생활밀착형,생활밀착형,0,32.74485918261367,21.531495241376966,8.207350750071585,15365.679410808409,0.04908016012830018,10302350000,670478,False
인천광역시,연수구,프리미엄외식형,생활밀착형,1,9.755858893659962,16.29407398601926,24.975935262957993,13856.590159455865,0.05005804510154727,13796120000,995636,False
인천광역시,옹진군,생활밀착형,로컬미식형,0,-1.124840921220077,38.458064780984444,11.408514306827046,20272.137150466046,0.3789993732141069,243590000,12016,True
인천광역시,중구,프리미엄외식형,로컬미식형,1,-7.797928890687359,27.110808640045125,21.062409182040575,13966.57803809744,0.060500846735488646,6524040000,467118,False
전라남도,강진군,로컬미식형,로컬미식형,2,-4.9950757641204575,40.686282979421875,7.875321803134233,23762.93315815405,0.06873174455252552,578770000,24356,False
전라남도,고흥군,생활밀착형,생활밀착형,0,37.874842702587195,22.835231454733957,5.0936661575111,26089.82035928144,0.060209861283731,1263530000,48430,False
전라남도,곡성군,로컬미식형,로컬미식형,2,-28.021321569708665,44.68798823637533,10.15531660692951,15472.44934233914,0.279974898181611,217620000,14065,True
전라남도,광양시,로컬미식형,생활밀착형,2,17.02738410942238,29.56742422082181,8.400264874643955,21367.467554887586,0.06143255027737941,3156210000,147711,False
전라남도,구례군,로컬미식형,로컬미식형,2,-31.95921499835545,51.639074662865916,9.785111281657713,25787.390443878994,0.2871625620154813,182420000,7074,True
전라남도,나주시,프리미엄외식형,생활밀착형,1,15.447923687075537,27.196847944424285,10.934988853750841,17203.696890642943,0.08739703836200499,3086240000,179394,False
전라남도,담양군,로컬미식형,로컬미식형,2,-18.004642469552635,44.99954781140721,9.904437477390571,29187.857457105147,0.09988498082043071,1326880000,45460,False
전라남도,목포시,로컬미식형,생활밀착형,2,15.761118937706975,28.776055600918866,9.955625400390238,21351.656744354925,0.04866124733173825,6821470000,319482,False
전라남도,무안군,로컬미식형,생활밀착형,2,17.22664211979749,26.46937519052714,11.166235303259434,20220.334066571588,0.12777267136372836,1672990000,82738,False
전라남도,보성군,로컬미식형,생활밀착형,2,9.934980494148242,33.93253270098677,7.265356077411458,22743.56297842728,0.0987749956103521,653650000,28740,False
전라남도,순천시,로컬미식형,생활밀착형,2,2.5448586976311347,32.772978914220595,12.243508047930195,19248.94430791596,0.06085753220379365,4448970000,231128,False
전라남도,신안군,생활밀착형,생활밀착형,0,56.67877835608367,16.160267111853088,4.780516547186488,26015.533186858105,0.1451003745081933,509150000,19571,True
전라남도,여수시,로컬미식형,로컬미식형,2,-8.15854270545664,38.096824274155445,12.381691666104167,21384.322351678627,0.04799163139036263,6814820000,318683,False
전라남도,영광군,로컬미식형,생활밀착형,2,9.622430765055277,33.825693915258306,6.2611564036452085,24693.7670773831,0.14573815980108573,957970000,38794,False
전라남도,영암군,생활밀착형,생활밀착형,0,52.607088074360675,11.278493860512679,8.965215931378161,15960.414731809808,0.05863729484338991,5241480000,328405,False
전라남도,완도군,생활밀착형,생활밀착형,0,32.56809674824314,22.933163133015537,6.1870474898777355,18718.07954602021,0.07429523748268937,1504110000,80356,False
전라남도,장성군,로컬미식형,로컬미식형,2,-18.24687165943532,43.530151543733886,11.182795698924732,18127.6217399234,0.11428092359127337,795150000,43864,False
전라남도,장흥군,생활밀착형,생활밀착형,0,27.54631681588512,28.829447743994326,5.063824129066572,22954.522331875065,0.0442754472562702,451240000,19658,True
전라남도,진도군,생활밀착형,생활밀착형,0,55.18579702645145,16.818263240650438,3.2511991720239637,24314.854695477534,0.10783390505417408,1004860000,41327,False
전라남도,함평군,로컬미식형,로컬미식형,2,-26.246399550382883,48.1020068847622,9.285061939442194,20760.853711896543,0.14379700699644674,427030000,20569,True
전라남도,해남군,생활밀착형,생활밀착형,0,43.64048330296213,20.542513453286233,5.301155887115305,22046.040927887276,0.06494606367317506,1871290000,84881,False
전라남도,화순군,로컬미식형,로컬미식형,2,-19.796466204575502,42.76313153571858,12.26210986017068,20099.45441001792,0.07102978463821662,998360000,49671,False
전북특별자치도,고창군,로컬미식형,생활밀착형,2,14.359676085247173,31.984028919501263,7.314632328162815,19386.110781169577,0.17172874966592358,979270000,50514,False
전북특별자치도,군산시,로컬미식형,생활밀착형,2,19.062023727864037,26.962930450758837,8.981431038551714,18835.530647811374,0.043498690568973854,9067820000,481421,False
전북특별자치도,김제시,생활밀착형,생활밀착형,0,46.78489612133661,16.712418042499408,7.077474524054033,21635.155632463844,0.04803497947906435,2025440000,93618,False
전북특별자치도,남원시,로컬미식형,로컬미식형,2,-0.2565692869600298,35.50144982851206,9.224832090244536,20586.572669533143,0.10858071491100603,1886430000,91634,False
전북특별자치도,무주군,로컬미식형,로컬미식형,2,-22.9104669532312,46.283845842977335,8.35445828281715,16980.03742981909,0.3229452497966758,272190000,16030,True
전북특별자치도,부안군,생활밀착형,생활밀착형,0,21.097211682048517,28.586991113613553,7.951235036353399,20539.521319388576,0.14017114661722568,816980000,39776,False
전북특별자치도,순창군,로컬미식형,생활밀착형,2,6.683429313001859,33.22248357531025,7.50060832184281,21788.459839179995,0.21322456786921407,493160000,22634,False
전북특별자치도,완주군,생활밀착형,생활밀착형,0,23.7579009558032,26.085091574202217,8.681541910473369,15866.275448948014,0.10702262888628211,2471220000,155753,False
전북특별자치도,익산시,생활밀착형,생활밀착형,0,34.70682100935794,20.784875858711526,8.641207334883973,17819.83799396178,0.05647674784811951,5176360000,290483,False
전북특별자치도,임실군,로컬미식형,로컬미식형,2,-23.700763358778623,48.90381679389313,8.705343511450382,19397.06230751007,0.2557716742987378,327500000,16884,True
전북특별자치도,장수군,로컬미식형,로컬미식형,2,-16.460378432209417,43.51116801821027,8.69540475174278,20466.457023060797,0.3442523190605607,351450000,17172,True
전북특별자치도,전주시 덕진구,로컬미식형,생활밀착형,2,9.273718911922003,29.67423516988445,11.499986752911521,15311.58181449393,0.06240502141937174,5284180000,345110,False
전북특별자치도,전주시 완산구,로컬미식형,생활밀착형,2,0.8687646837876173,33.00628226750823,12.441982928140582,18434.658172921572,0.04941762089551163,6788950000,368271,False
전북특별자치도,정읍시,생활밀착형,생활밀착형,0,28.802410270991444,22.397804072526846,9.76356597624724,17707.248116806415,0.09691481850481372,1828840000,103282,False
전북특별자치도,진안군,로컬미식형,로컬미식형,2,-30.39183937823835,53.178972366148535,8.624784110535407,17029.41176470588,0.20662733174552314,185280000,10880,True
제주특별자치도,서귀포시,로컬미식형,로컬미식형,2,-8.599763023979868,37.34642141225588,12.457294614137869,22263.15260034202,0.062005534086262984,37624060000,1689970,False
제주특별자치도,제주시,로컬미식형,로컬미식형,2,-13.794797808810955,39.21873287321125,13.210561243320893,20078.081654103207,0.05649810179567499,119239370000,5938783,False
충청남도,계룡시,로컬미식형,생활밀착형,2,4.507710557532626,34.84807007938681,8.80098549137695,17178.462261932753,0.061423253056606036,219180000,12759,True
충청남도,공주시,로컬미식형,로컬미식형,2,-8.684421718290217,41.33640896552632,8.095900082884194,16784.48662932348,0.11770101147719068,2280290000,135857,False
충청남도,금산군,생활밀착형,생활밀착형,0,37.67266464342017,20.920461411318605,6.780885181918565,17317.257967528563,0.059406751670147064,1439930000,83150,False
충청남도,논산시,생활밀착형,생활밀착형,0,29.87401801762606,19.920000217538497,11.476787282699435,15724.523348341607,0.09461071393474818,3677510000,233871,False
충청남도,당진시,생활밀착형,생활밀착형,0,31.919195898082314,21.815400573795785,8.204327759504723,18457.875124965918,0.07297917212574578,6092760000,330090,False
충청남도,보령시,생활밀착형,생활밀착형,0,16.60927522415537,29.282785032750102,9.67627939085627,21339.705366538055,0.1456973028900985,2433580000,114040,False
충청남도,부여군,프리미엄외식형,생활밀착형,1,4.775427845452505,27.888797548763172,16.91203945893431,15492.289167785857,0.22948438050228157,669050000,43186,False
충청남도,서산시,생활밀착형,생활밀착형,0,32.36964571993266,23.16260684391859,6.719586239120919,17897.122150024992,0.0712340256436504,3723890000,208072,False
충청남도,서천군,생활밀착형,생활밀착형,0,28.08319152958972,27.667990168273775,4.929476271506901,22140.082381701886,0.047238406278088986,1322250000,59722,False
충청남도,아산시,생활밀착형,생활밀착형,0,43.056939586766276,14.736350195718295,10.093441103230274,16009.474768996026,0.06843547454922297,18424440000,1150846,False
충청남도,예산군,로컬미식형,생활밀착형,2,9.429945375601108,34.567440123255054,6.998459311825949,19022.371424257763,0.09365889643287748,2141900000,112599,False
충청남도,천안시 동남구,프리미엄외식형,생활밀착형,1,24.113223060553302,18.835364674018184,14.344288063455213,15057.87077075455,0.06234773217714064,8270400000,549241,False
충청남도,천안시 서북구,생활밀착형,생활밀착형,0,40.288751111671466,19.18971313587397,7.65261525209028,16607.349634626193,0.049356389615210466,11817790000,711600,False
충청남도,청양군,로컬미식형,생활밀착형,2,4.018433179723502,33.57142857142857,7.91705069124424,20941.903107508202,0.15842494409233207,434000000,20724,True
충청남도,태안군,로컬미식형,생활밀착형,2,18.250706055503265,30.46977552075737,7.16729206168207,22472.214773099728,0.22524551082257008,1508380000,67122,False
충청남도,홍성군,프리미엄외식형,생활밀착형,1,15.499381462549309,24.006255397614545,14.02142707093341,17387.440037012686,0.05196828871816691,2142150000,123201,False
충청북도,괴산군,로컬미식형,생활밀착형,2,15.060415940513536,28.421633554083886,6.369815266643429,17785.813917445885,0.12780279925421656,688560000,38714,False
충청북도,단양군,로컬미식형,로컬미식형,2,-13.324737119299698,41.49792056371792,9.167680656702323,19861.131149906218,0.14822374417598927,550630000,27724,False
충청북도,보은군,로컬미식형,로컬미식형,2,-4.420140261489571,40.1633943866122,7.313216497562261,17937.60012606035,0.1210587337248129,683010000,38077,False
충청북도,영동군,생활밀착형,생활밀착형,0,34.64313836859566,24.42072108123459,6.045154711038248,21644.26811209522,0.09038010343849566,774670000,35791,False
충청북도,옥천군,생활밀착형,생활밀착형,0,19.95347209354992,31.600889382990548,5.857163444712083,14876.420324032955,0.10281122057589435,971460000,65302,False
충청북도,음성군,생활밀착형,생활밀착형,0,53.383555168553315,11.404702077372807,8.315462122154496,16339.430894308944,0.07935164427878828,10048750000,615000,False
충청북도,제천시,프리미엄외식형,생활밀착형,1,15.25084471211997,26.76640275731162,12.14351721357391,18268.82463367576,0.0891445675485924,2802730000,153416,False
충청북도,증평군,생활밀착형,생활밀착형,0,32.06244521434236,20.723796802604667,8.911800308886756,16053.957702307878,0.08521457956071828,1197850000,74614,False
충청북도,진천군,생활밀착형,생활밀착형,0,50.01699923394009,14.345456535220515,7.476744610221428,16946.9626156669,0.06771901249873247,6853250000,404394,False
충청북도,청주시 상당구,로컬미식형,로컬미식형,2,-6.4577510188876275,38.03445591289431,10.520586326048502,19188.22552477485,0.06265173216490216,4482830000,233624,False
충청북도,청주시 서원구,로컬미식형,생활밀착형,2,9.435619375971157,28.17108598103549,13.312426311465227,15293.907861318685,0.06735098261996346,4588570000,300026,False
충청북도,청주시 청원구,로컬미식형,생활밀착형,2,23.150666788919786,27.205055845906728,7.6206145936272165,17948.489770791366,0.05572271722802498,5889420000,328129,False
충청북도,청주시 흥덕구,로컬미식형,생활밀착형,2,16.424099656239086,25.4434220685653,13.316678059791776,16346.314625095663,0.041469892378910786,10166950000,621972,False
충청북도,충주시,로컬미식형,생활밀착형,2,23.29943146213011,28.220386945630054,6.522784758268987,19682.09835987242,0.06136543871679153,6590590000,334852,False
